FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA20535	NA20535	0.1801811	-0.2892225	0.01015202	-0.03642907	-0.05701026	0.001386565	-0.01896967	-0.01328302	0.004309647	-0.0008994966
NA20586	NA20586	0.176798	-0.2849628	-0.005140816	-0.03695095	-0.05303487	0.0005171522	-0.01949572	-0.01556377	0.01204366	0.002215611
NA20756	NA20756	0.181008	-0.2803122	-0.003624833	-0.03021891	-0.04950646	0.008493706	-0.002047723	-0.0004960026	-0.008357451	-0.001748805
NA20760	NA20760	0.1927187	-0.2854984	-0.003254552	-0.0285879	-0.05320789	0.009303729	-0.005161356	-0.01186976	0.002505691	-0.006788543
NA20765	NA20765	0.1809552	-0.286321	-0.003356259	-0.02543214	-0.04846468	0.00576848	-7.498623e-05	-0.007040391	0.002717428	-0.0001360065
NA20766	NA20766	0.1927308	-0.2930592	-0.003496113	-0.01911376	-0.06130632	-0.005675577	-0.01808542	-0.005521747	0.01412903	-0.001647794
NA20769	NA20769	0.1801753	-0.2823462	-0.006143094	-0.02429272	-0.05139995	-0.01471059	-0.001561426	-0.00225948	0.004661325	-0.003756335
NA20771	NA20771	0.1783395	-0.2845879	-0.005090664	-0.0351249	-0.05838834	-0.009932329	-0.003593245	0.0003143824	0.01654158	0.01223962
NA20512	NA20512	0.1839996	-0.2791144	-0.006956097	-0.03403585	-0.04883883	0.006697608	0.005554377	-0.02231386	0.002468366	-0.003171235
NA20515	NA20515	0.1807087	-0.2826701	0.00550383	-0.02219104	-0.05158239	0.001468928	-0.003507624	-0.0005482752	0.01361281	-0.002071457
NA20516	NA20516	0.1896277	-0.2775448	-0.008035891	-0.02822226	-0.05573922	-0.001358925	-0.003601027	-0.01369716	0.01628143	-0.005583478
NA20517	NA20517	0.1816499	-0.2804279	-0.01476042	-0.0318878	-0.05569539	0.00313896	-0.011786	-0.01859905	0.004858453	0.0007041445
NA20518	NA20518	0.1856612	-0.2881007	-0.0004714696	-0.03038126	-0.05833243	-0.01063436	-0.005030842	-0.01182582	0.002987441	-0.00462576
NA20530	NA20530	0.1872201	-0.2841427	-0.003515576	-0.02040193	-0.0618269	0.00564196	-0.004429373	-0.00972173	0.008199366	0.01438945
NA20538	NA20538	0.1783646	-0.2800655	-0.005580435	-0.03824204	-0.05258908	-0.0008485919	-0.006766154	-0.02160231	0.02104194	0.002686477
NA20539	NA20539	0.1815004	-0.288212	-0.009536478	-0.01844201	-0.05887601	0.00918072	-0.007735724	-0.01514611	0.004260208	-0.004959493
NA20542	NA20542	0.1798126	-0.2750418	-0.005003457	-0.03873418	-0.0529026	0.01879002	-0.001497082	0.0005116436	-0.00306505	0.01008171
NA20544	NA20544	0.1828352	-0.2867393	-0.01197912	-0.035131	-0.04745078	0.008735721	0.007299471	-0.006839388	0.01464318	-0.007208627
NA20588	NA20588	0.1833802	-0.2829628	-0.009528351	-0.02184732	-0.06003872	0.007847785	-0.01194057	0.002569208	0.005027494	-0.003906615
NA20752	NA20752	0.1758398	-0.2882826	0.0001531811	-0.02942258	-0.05408227	0.01020995	-0.005367046	-0.006836229	0.01079411	-0.009869807
NA20753	NA20753	0.1800144	-0.2697892	-0.01616832	-0.04206783	-0.05012981	0.002618732	0.004268318	-0.006221157	0.01184053	-0.002364607
NA20755	NA20755	0.1854742	-0.2839715	0.002496024	-0.01981524	-0.05598167	-0.00432074	-0.006924119	-0.01046506	0.0299789	-0.004451923
NA20759	NA20759	0.1874758	-0.2886559	-0.01349986	-0.02569667	-0.03909652	0.02628225	-0.00585307	-0.01747855	0.0136885	0.01035553
NA20770	NA20770	0.1883031	-0.2761693	-0.003370996	-0.03312603	-0.04200938	-0.00375139	-0.009156542	-0.01024759	0.004322345	-0.002036002
NA20775	NA20775	0.1881067	-0.2728091	-0.01396865	-0.02897051	-0.05354469	-0.01034341	3.070621e-05	0.00250521	0.0104922	0.007244792
NA20785	NA20785	0.1807289	-0.2800771	-0.00518612	-0.03265048	-0.04994297	-0.02026086	-0.002103513	-0.00555346	0.02140963	-0.008012417
NA20796	NA20796	0.1944648	-0.2899671	-0.01593687	-0.03807122	-0.05558138	0.01239153	-0.01527873	-0.00371943	0.0135392	-0.004474094
NA20799	NA20799	0.1907736	-0.2891909	-0.000894183	-0.02982773	-0.06209961	0.008081109	-0.01381231	-0.03334662	-0.0110294	0.002717252
NA20808	NA20808	0.1856749	-0.2858002	-0.01551186	-0.0466322	-0.04457393	-0.01028672	-0.009320902	0.005528527	0.004879092	-0.02456442
NA20810	NA20810	0.1902224	-0.281525	0.003035834	-0.038652	-0.04203005	-0.005453707	0.004954005	0.002538187	0.009427967	-0.01072038
NA20812	NA20812	0.1878538	-0.2802897	-0.000267602	-0.02829401	-0.06021417	0.00205386	-0.003227523	-0.01447671	0.007795843	-0.004989942
NA20813	NA20813	0.1857901	-0.2872141	-0.01143962	-0.02360246	-0.03990625	0.008005699	-0.01002487	-0.006694003	3.472547e-05	0.001036212
NA20815	NA20815	0.1776219	-0.2896132	-0.003924961	-0.04431075	-0.05094413	-0.0007682187	-0.001247826	-0.01653049	0.01026973	0.001197114
NA20816	NA20816	0.1822694	-0.2774507	-0.00212991	-0.0345246	-0.06337568	-0.01075126	0.001886922	-0.01161541	0.004747266	-0.005817414
NA20819	NA20819	0.1856758	-0.2693807	-0.000676275	-0.01359573	-0.03623805	-0.005180062	-0.00964375	-0.01191067	0.007743152	-0.01801259
NA20826	NA20826	0.1779923	-0.2854088	-0.01516782	-0.01687337	-0.04850906	0.01418859	-0.007285194	-0.01336814	0.0008940796	0.01002027
NA20509	NA20509	0.1733886	-0.2876341	-0.00784456	-0.02170537	-0.0539456	-0.007787448	-0.006174731	0.004463833	0.00935314	0.003020261
NA20521	NA20521	0.1787439	-0.2891999	-0.004974672	-0.02524689	-0.05774668	0.01486621	-0.01275286	-0.01814448	0.008257471	0.00476323
NA20529	NA20529	0.1777243	-0.2816797	-0.004253998	-0.03669479	-0.04597197	0.006065389	-0.01442576	-0.01600272	0.01130374	-0.006241362
NA20540	NA20540	0.1852429	-0.2876683	-0.002057354	-0.03664079	-0.05211839	-0.001104835	0.001141494	-0.007037136	0.003912561	-0.01249003
NA20541	NA20541	0.1909047	-0.2886754	0.001964617	-0.03762371	-0.06076031	0.002314987	-0.005770428	-0.01866379	0.02117995	-0.004987512
NA20581	NA20581	0.1888996	-0.2843166	-0.01155505	-0.02718489	-0.05170381	0.002451844	0.004407397	-0.007518733	0.01306748	-0.01360839
NA20582	NA20582	0.1761078	-0.2776723	-0.002284467	-0.03708043	-0.05653171	-0.0135182	-0.008321688	-0.01667557	0.00347516	0.005411787
NA20589	NA20589	0.182002	-0.2821098	-0.006413958	-0.02947616	-0.04887053	0.00224653	-0.01333907	-0.007163658	0.001854248	0.002402891
NA20754	NA20754	0.1753762	-0.2913221	-1.590174e-05	-0.03560289	-0.04435338	-0.01009498	-0.00506225	0.01248535	-0.006657065	-0.001921382
NA20772	NA20772	0.1754105	-0.2799803	-0.0009023561	-0.03176015	-0.05514811	0.01312584	-0.002854146	-0.008217176	0.01432836	-0.009320555
NA20773	NA20773	0.1882249	-0.2810104	-0.00529052	-0.01989021	-0.05692506	0.009034377	-0.011484	0.009307315	0.01040202	0.002915418
NA20778	NA20778	0.1853087	-0.2862443	-0.004650903	-0.03002922	-0.05430722	0.009204177	0.003295242	-0.007399069	0.006565022	-0.004034052
NA20787	NA20787	0.1697706	-0.279467	-0.005100026	-0.02663823	-0.04831976	-0.0003329583	-0.02313056	-0.0159568	0.003115489	-0.0003561569
NA20790	NA20790	0.1807422	-0.2921056	-0.00553215	-0.03238286	-0.0597132	-0.005330383	-0.007044282	0.00693937	0.01033238	0.009718261
NA20792	NA20792	0.1862669	-0.2853989	0.0007611738	-0.03049016	-0.05123999	-0.006197999	0.004802863	-0.01034136	0.0200808	-0.009587605
NA20795	NA20795	0.1740294	-0.2792618	-0.01121486	-0.02240538	-0.04443114	-0.004096961	-0.009963227	0.004035538	0.02082743	-0.008837986
NA20797	NA20797	0.1877256	-0.2805439	-0.01351954	-0.02593996	-0.05807771	0.006672719	-0.0005063311	-0.001155544	0.00379605	-0.01136123
NA20800	NA20800	0.1754253	-0.2934822	-0.003434101	-0.03204872	-0.05190682	-0.003497601	-0.01938553	-0.01611133	0.004105459	-0.003237863
NA20801	NA20801	0.1831186	-0.2900608	0.001244598	-0.03578934	-0.05063021	-0.002898121	-0.003595403	-0.01428993	0.005116716	-0.001562904
NA20804	NA20804	0.1812197	-0.2844608	-0.007792154	-0.0419875	-0.05681044	9.832235e-05	-0.001139419	-0.01001785	0.002493697	-0.007202373
NA20806	NA20806	0.1787442	-0.2816006	-0.0009233831	-0.03773922	-0.05259254	0.002367864	-0.01145359	-0.0127235	0.01239315	-0.003617969
NA20807	NA20807	0.1824031	-0.2793172	-0.009153456	-0.02982986	-0.05418108	0.002510607	0.003781937	0.01339412	0.003795765	0.01143216
NA20809	NA20809	0.1843453	-0.2789488	-0.01660149	-0.02696972	-0.05669723	-0.01695015	-0.001655999	-0.006837327	0.001898947	8.961488e-05
NA20510	NA20510	0.1863327	-0.2786027	0.004737429	-0.04066362	-0.05656804	-0.009184349	-0.01550135	-0.003208977	0.01199062	-0.01717398
NA20519	NA20519	0.178866	-0.2810427	-0.0009666165	-0.02614883	-0.0493807	0.005621925	0.006482287	-0.01006691	-0.01368878	0.002063177
NA20543	NA20543	0.1825312	-0.2819893	0.0006132333	-0.02490373	-0.05541841	-0.004237987	0.004056392	-0.01348386	-0.01106893	0.01669302
NA20758	NA20758	0.1707144	-0.279867	0.002535041	-0.01908846	-0.05164446	-0.001209854	0.001341245	-0.007195043	0.01546377	-0.005452365
NA20761	NA20761	0.1900648	-0.2861464	-0.002253887	-0.02881192	-0.04298466	-0.006188078	-0.002325409	-0.005369367	0.002864541	-0.002780164
NA20768	NA20768	0.1799965	-0.282077	5.584897e-05	-0.02154214	-0.04668327	0.004026432	-0.003410899	-0.006833449	0.01376673	0.008961108
NA20774	NA20774	0.1731775	-0.2895858	-0.003849507	-0.01478502	-0.048687	-0.001104869	0.008266091	-0.02043827	0.002199157	0.002126102
NA20786	NA20786	0.1811902	-0.2841925	-0.00478991	-0.02944595	-0.05118819	0.009566551	0.002992866	-0.008968866	-0.001663557	0.003977449
NA20802	NA20802	0.1802689	-0.2879942	-0.01114963	-0.0293086	-0.06799856	0.00376287	0.001963695	-0.0002755211	0.01659196	-0.01520895
NA20805	NA20805	0.1825197	-0.2854105	0.001159704	-0.03413665	-0.05662184	-0.003428221	0.005861111	-0.007449018	0.01529582	0.006834926
NA20818	NA20818	0.1854714	-0.2791656	-0.007675858	-0.02647061	-0.05105971	0.00671472	-0.003720603	-0.008515912	0.01857328	0.004646886
NA20508	NA20508	0.1754953	-0.2758858	-0.002619975	-0.02370798	-0.04980173	-0.005931316	-0.002853496	-0.01161213	0.0177778	0.003339571
NA20520	NA20520	0.1796092	-0.2820307	-0.007282422	-0.03100775	-0.05485767	-0.003015593	-0.005281305	-0.004021953	0.002926063	0.01780975
NA20524	NA20524	0.1911589	-0.2885609	-0.008596751	-0.04235249	-0.05258561	-0.001336269	-0.004252457	0.005162002	0.01857759	-0.007504786
NA20525	NA20525	0.1831371	-0.2867723	-0.005268204	-0.03610324	-0.06037073	0.0162407	-0.004213169	-0.008658259	0.005286176	-0.009425213
NA20527	NA20527	0.1733143	-0.2858779	-0.01035161	-0.03946337	-0.05351131	0.005590704	0.006967357	-0.001853179	0.01675368	-0.01274188
NA20811	NA20811	0.1819039	-0.2966642	0.01132804	-0.02512437	-0.04972854	0.01540695	0.001596061	-0.01507846	0.01983201	0.003513703
NA20522	NA20522	0.1821748	-0.2872497	0.006256171	-0.02983746	-0.04030876	-0.01125706	0.01123526	-0.01512724	0.01343391	0.002527761
NA20783	NA20783	0.1734925	-0.2884998	-0.01564015	-0.03659729	-0.05812264	-0.01326558	0.004158074	-0.01944023	0.005897826	-0.02265313
NA20803	NA20803	0.1874457	-0.2879721	0.01000066	-0.02341722	-0.05920271	-0.004486713	0.001122695	-0.0244375	0.01113271	0.01024497
NA20828	NA20828	0.1815829	-0.2768495	-0.01172456	-0.02962735	-0.05167297	0.01709182	-0.0008332313	-0.0213514	0.01922647	0.002344565
NA20757	NA20757	0.178058	-0.2785715	-0.006533269	-0.03115901	-0.05169244	-0.009369038	-0.01173004	-0.02106967	0.02034371	-0.01488919
Y001	NA18488	-0.351676	0.04213255	0.1002706	0.01652983	-0.02067178	0.02306671	-0.0008872329	-0.02006349	0.01847375	-0.04103129
Y014	NA18519	-0.3518338	0.05762108	0.09641426	0.01106476	-0.02428498	0.007703551	0.001724679	-0.001987046	0.02132742	-0.03287653
Y039	NA19185	-0.354857	0.04329665	0.09695078	0.01905722	-0.02089694	0.01219633	0.002658535	0.01255157	0.01602872	-0.03171425
Y075	NA19146	-0.3508012	0.05938341	0.1094804	0.02173174	-0.02815463	0.008154402	-0.004622786	-0.005105039	0.01688763	-0.01596534
Y041	NA19097	-0.3605771	0.05360946	0.11392	0.03668924	-0.02230341	0.03738026	0.003549235	-0.00564342	0.03518553	-0.01298435
Y007	NA18869	-0.3566742	0.05805821	0.1116371	0.03194347	-0.01404581	0.02161999	0.002317314	-0.03624694	0.01848519	-0.02571797
Y073	NA19149	-0.3594927	0.06128058	0.1026657	0.01908898	-0.02137479	0.01479122	0.001514338	-0.01255826	0.009535463	-0.04254562
Y010	NA18509	-0.3476676	0.0705226	0.08403308	0.02964102	-0.03071129	0.01782705	-0.005292263	0.007588383	0.03152178	-0.03105822
Y092	NA19256	-0.3508675	0.06012929	0.09944706	0.02151719	-0.02100977	0.02869191	0.007485981	-0.009027703	0.005881939	-0.01819053
Y006	NA19108	-0.351767	0.05033954	0.1042081	0.01569236	-0.009407014	-0.02930924	0.01066234	0.01020539	0.002651464	-0.002742909
Y033	NA18925	-0.3530517	0.0597014	0.0973639	0.01069051	-0.01032408	0.02034073	-0.008468543	-0.004600098	0.01261403	-0.03373886
Y038	NA19178	-0.3537085	0.05760092	0.1037006	0.006599974	-0.01081467	0.0201598	0.006786144	-0.0296285	0.01287711	-0.05004419
Y001	NA18484	-0.349145	0.05036091	0.1105585	0.0232691	-0.02196589	0.04190489	0.0167717	-0.03248976	0.03825168	-0.04009551
Y030	NA18916	-0.3631511	0.06225359	0.09732586	0.02696741	-0.01850375	0.02704486	0.01903369	-0.01846567	0.008408497	-0.01593366
Y061	NA19123	-0.355102	0.05367759	0.1051295	0.02112057	-0.02085938	0.006136856	-0.01411019	-0.03084161	0.02552844	-0.01635397
Y111	NA19190	-0.3527425	0.05715249	0.104157	0.02793899	-0.02331275	0.01078736	0.01831979	-0.03008879	0.01878104	-0.01345668
Y120	NA19249	-0.3504499	0.05333449	0.1047709	0.0224039	-0.02233329	0.01368689	-0.003586456	-0.02666497	0.04153607	-0.0373953
Y061	NA19121	-0.3534372	0.05529328	0.1000571	0.01330184	-0.02257056	0.004835917	-0.006428683	-0.02322776	0.019392	-0.006313304
Y036	NA18935	-0.3621678	0.05605309	0.1049169	0.03001576	-0.01390919	0.01857772	-0.002679787	-0.02246607	0.007525921	-0.007923654
Y003	NA18497	-0.3548048	0.05948114	0.1011579	0.0188846	-0.01653125	0.005121081	0.00501205	-0.01576859	0.03342474	-0.0545108
Y079	NA19113	-0.3531655	0.05859253	0.09768137	0.02199562	-0.02123312	0.01754677	0.01800958	-0.01496881	0.01929959	-0.01316047
Y116	NA19235	-0.3594747	0.0564632	0.09160259	0.00712345	-0.02049031	0.01603945	-0.005446008	-0.03262698	0.02582925	-0.03982624
Y100	NA19174	-0.3556369	0.05484028	0.08747703	0.02699824	-0.01845872	0.01496867	0.01230134	-0.0123086	0.01957398	-0.001086481
Y041	NA19095	-0.3548142	0.04946461	0.1044098	0.02912951	-0.02526503	0.02660811	0.005499535	0.004208091	0.01322747	-0.002863069
Y041	NA19096	-0.3528184	0.05491803	0.1092051	0.03175585	-0.01297338	0.03140242	-0.005794894	-0.01133738	0.02350137	-0.01802083
Y007	NA18868	-0.3524363	0.05811078	0.1027329	0.02204375	-0.0133785	0.02914106	0.005587509	-0.0323478	0.01986258	-0.03399899
Y027	NA18909	-0.3518325	0.05884026	0.09252149	0.03024517	-0.01788498	0.0003115368	0.02045687	0.00270923	0.02751898	-0.04199996
Y036	NA18933	-0.3506107	0.05089074	0.1017015	0.02919719	-0.01459187	0.01571785	0.006814034	-0.005816246	0.01093632	-0.01990102
Y044	NA19175	-0.3461056	0.05198915	0.09710635	0.02458112	-0.02706371	0.01912412	-0.0001881751	-0.001605601	0.01212298	-0.005173276
Y120	NA19247	-0.3471358	0.0526757	0.0876868	0.01676963	-0.02101159	0.01524795	0.002766524	-0.01618936	0.04211471	-0.04150192
Y073	NA19151	-0.3508112	0.05366117	0.1061229	0.02770137	-0.02636961	0.01970901	0.01086488	-0.01766667	0.007524628	-0.0355048
Y002	NA18489	-0.3560375	0.05262397	0.0925453	0.01233563	-0.02335872	0.009961948	0.007277989	-0.0127426	0.00362631	-0.01423362
Y052	NA19181	-0.357022	0.05831824	0.09685677	0.03074059	-0.02486576	-0.005357455	0.008150323	-0.01230134	0.01256064	-0.02190211
Y092	NA19257	-0.3591272	0.04920885	0.09681472	0.02345436	-0.01705875	0.004010918	0.0003854794	-0.009956167	0.0253086	-0.01366616
Y100	NA19117	-0.3604865	0.05792707	0.09687109	0.02704965	-0.02306558	0.0120233	0.007701038	-0.01706783	0.01940594	-0.006856612
Y110	NA19214	-0.36437	0.06109479	0.0948506	0.02204205	-0.01435277	-0.01515421	0.0206156	-0.02582718	0.02210065	-0.01873659
Y002	NA18485	-0.365172	0.05983151	0.1039519	0.01386538	-0.02033809	0.004202126	0.01340423	-0.002640722	-0.0105603	-0.01432928
Y116	NA19237	-0.3672079	0.0531628	0.09775152	0.02584528	-0.02377732	0.02583665	-0.01012572	-0.03427997	0.03462738	-0.03762437
Y014	NA18520	-0.3364107	0.04968469	0.08772358	0.02403252	-0.01703581	0.008036728	-0.008717978	-0.0101225	0.01329358	-0.02161842
Y110	NA19213	-0.354697	0.05389663	0.09061581	0.02257236	-0.01084093	-0.009247542	0.007198415	-0.01571148	0.02215893	-0.0248235
Y057	NA19224	-0.3550533	0.05309856	0.1031854	0.02155525	-0.02023575	0.01084751	-0.01005075	-0.022266	0.01936771	-0.03588484
Y035	NA19197	-0.3495059	0.05478353	0.09926677	0.01997296	-0.02965589	0.02461507	0.004381459	-0.002615439	0.0182201	-0.0148452
Y111	NA19191	-0.3594391	0.05912852	0.1090113	0.03179558	-0.01599371	0.01655124	0.01912898	-0.04309825	0.01934984	-0.02356807
Y027	NA18911	-0.3522476	0.05491335	0.1023967	0.02302819	-0.02257835	-0.01399722	0.01989909	-0.001562471	0.03719584	-0.04538973
Y014	NA18518	-0.3545698	0.05348423	0.09904442	0.02276896	-0.02436694	0.006060155	-0.01079443	-0.00638046	0.01978415	-0.02711809
Y035	NA19198	-0.3554598	0.04696906	0.1065631	0.02514317	-0.02578845	0.01899539	-0.003016097	-0.02085193	0.009085665	-0.0104766
Y061	NA19122	-0.3570494	0.05220796	0.1015041	0.02568375	-0.01964244	0.003571991	-0.009841395	-0.0218371	0.03348188	-0.01722778
Y030	NA18930	-0.3609908	0.06209812	0.1038521	0.02081012	-0.02084356	0.02463008	0.02850941	-0.02013194	0.001788787	-0.01972732
Y036	NA18934	-0.355794	0.04820721	0.1074745	0.02642022	-0.01726982	0.02338192	-0.007351468	-0.02725705	0.006435197	0.008406655
Y033	NA18924	-0.343944	0.06771045	0.08994494	0.01767323	-0.01390659	0.02420536	-0.009914834	-0.003413422	0.007738878	-0.01920413
Y075	NA19147	-0.358616	0.05488587	0.09743296	0.02008582	-0.01675932	0.01707771	0.00011572	-0.00936756	0.01419917	-0.009031587
Y001	NA18486	-0.3496654	0.05634315	0.1009342	0.02313166	-0.02305753	0.03364814	0.02149884	-0.02330724	0.03169016	-0.02584065
Y003	NA18499	-0.3528495	0.0624365	0.0961473	0.009934102	-0.02377866	0.009294727	0.003307673	-0.01540245	0.02814843	-0.05247319
Y002	NA18487	-0.3539664	0.05118434	0.08622249	0.0151463	-0.01973924	0.01193429	0.01525498	0.0084705	-0.00841535	-0.01107211
Y120	NA19248	-0.3421726	0.0533307	0.09848448	0.02049258	-0.0202547	0.0137533	-0.008876871	-0.01462597	0.02777419	-0.01618045
Y030	NA18917	-0.3561928	0.05312769	0.09927436	0.01554308	-0.02010431	0.002595682	0.01931582	-0.005807234	-0.006557704	-0.01137304
Y079	NA19115	-0.3545542	0.06424143	0.1033286	0.01502382	-0.0241739	0.01667879	0.02647503	-0.01068849	0.02406108	-0.01309171
Y079	NA19114	-0.3531107	0.06204578	0.09605986	0.003631802	-0.02264314	0.008610985	0.01959889	-0.002299958	0.02176958	-0.02421653
Y110	NA19215	-0.3666403	0.05979398	0.1004524	0.03180002	-0.01485744	-0.02348759	0.01939781	-0.02943167	0.02507761	-0.02848244
Y039	NA19184	-0.3527046	0.05713363	0.1004885	0.03136141	-0.009060013	0.01561196	0.003267605	-0.009655086	0.02499018	-0.0213787
Y052	NA19183	-0.3593072	0.05894452	0.1039683	0.03406926	-0.02928734	0.01799481	0.01277311	-0.01320794	0.02383731	-0.02407058
Y044	NA19176	-0.3494711	0.05339672	0.1008696	0.01689026	-0.02122318	-0.001089677	-0.003776931	-0.01087456	0.02041994	-0.02291233
Y007	NA18867	-0.3385287	0.05812198	0.1072724	0.02479194	-0.01991127	0.009374819	0.007529954	-0.01802157	0.01152866	-0.01306405
Y038	NA19180	-0.3540587	0.05483504	0.1110255	0.006879335	-0.01608493	0.01996207	0.01121215	-0.02379049	0.01679183	-0.04863466
Y075	NA19148	-0.355502	0.05676932	0.1115954	0.01578749	-0.03097021	0.01452941	-0.007655954	0.0002556545	0.02186061	-0.009083322
Y006	NA19109	-0.3573935	0.04611197	0.09853967	0.02358977	-0.01651671	-0.02507852	0.01308491	0.01117142	0.003376251	-0.004982326
Y116	NA19236	-0.3593239	0.05099716	0.09351187	0.03097626	-0.02180609	0.01948389	-0.001646002	-0.01250235	0.02760902	-0.02960591
Y019	NA18874	-0.3409401	0.05642178	0.1007488	0.02132313	-0.0184658	0.006979019	0.009993112	-0.0002382838	0.02518519	-0.01660197
Y038	NA19179	-0.3547615	0.06320197	0.1011399	0.006457978	-0.01423559	0.01447324	0.002047457	-0.009367576	0.009835269	-0.02569779
Y039	NA19186	-0.3591936	0.05956008	0.102465	0.02262925	-0.01258348	0.01366689	0.004291234	0.005535112	0.02873101	-0.03084396
Y052	NA19182	-0.3580534	0.05541367	0.09188004	0.03316608	-0.02487057	0.02389293	0.006612907	-0.006527526	0.02093727	-0.02426171
Y057	NA19226	-0.3492716	0.05241634	0.09783578	0.0210149	-0.01372545	0.01223933	-0.006860865	-0.01924657	0.0001466499	-0.02286199
Y057	NA19225	-0.3536305	0.06140252	0.09674202	0.0234549	-0.01522671	0.008845741	-0.001826181	-0.01576398	0.03267693	-0.03593342
Y092	NA19258	-0.3605553	0.05673703	0.1048345	0.02441977	-0.01922864	0.01358661	0.002826289	-0.01154416	0.02564154	-0.02089815
Y111	NA19189	-0.3499536	0.05339067	0.09820167	0.02763489	-2.207846e-05	0.01839491	0.01588339	-0.03319443	0.01814087	-0.03201259
Y003	NA18498	-0.3551272	0.05051896	0.1014164	0.02059078	-0.02164436	0.0002176918	0.006788712	-0.008658909	0.01174683	-0.03624691
Y100	NA19118	-0.3496352	0.05762736	0.07236601	0.01388166	-0.02055234	0.01313281	0.01664215	-0.004255077	0.008719482	-0.003481185
Y035	NA19199	-0.3552178	0.05092836	0.1066909	0.02273799	-0.02993771	0.02581086	0.006931096	-0.02258993	0.01454042	-0.009938019
Y006	NA19107	-0.3495177	0.04697004	0.09444439	0.02034419	-0.02697702	-0.006256565	0.01706139	0.01341668	-0.001842198	-0.001548571
Y019	NA18875	-0.3498618	0.05868791	0.09538584	0.02675887	-0.0189278	0.003856219	0.009084762	0.007215802	0.03699555	0.01079627
Y010	NA18510	-0.3565799	0.05998767	0.08774403	0.01503393	-0.008493584	0.01231188	-0.008129363	0.01044435	0.01442229	-0.01505194
Y010	NA18511	-0.3508996	0.06304419	0.08434567	0.0153312	-0.02965009	0.02091707	-0.00187547	0.004639835	0.032684	-0.02993823
Y033	NA18923	-0.3556303	0.05517907	0.09848373	0.01402984	-0.01040888	0.01273456	-0.00643461	-0.00573965	0.02431098	-0.03107623
Y073	NA19150	-0.3510643	0.05476477	0.1014114	0.03092089	-0.0263949	0.01565254	0.0116403	-0.02052675	0.01188657	-0.0202536
Y027	NA18910	-0.33934	0.04486704	0.09976765	0.02094162	-0.01635935	0.0009560216	0.003613675	-0.007634976	0.02808428	-0.03132806
Y019	NA18873	-0.3507858	0.06420097	0.09371164	0.02756764	-0.01968514	0.01019985	0.00626052	0.008634453	0.04190208	0.01005827
Y005	NA18505	-0.3546483	0.0520087	0.1043222	0.00927337	-0.03284655	0.0176464	0.002793167	-0.01184246	0.01298384	-0.02819412
Y045	NA19202	-0.3592304	0.05340851	0.1217251	0.0191702	-0.01414143	0.03496709	0.0001741279	-0.01933195	0.02890654	-0.05596896
Y117	NA19240	-0.3531983	0.05797158	0.1036436	0.02220329	-0.02938443	0.0348953	-0.006549705	-0.0437357	-0.003926272	-0.04226347
Y117	NA19239	-0.3540395	0.05291302	0.1044109	0.02159457	-0.03109673	0.01834514	-0.01948524	-0.02527395	0.003756774	-0.01257764
Y004	NA18501	-0.3523603	0.05713709	0.0855364	0.02887835	-0.01942356	0.01568283	-0.002849686	-0.01753365	0.02436412	-0.006376457
Y043	NA19137	-0.3608938	0.06208604	0.1212427	0.02843598	-0.01952975	-0.001943462	0.001105625	-0.02310673	0.02835608	-0.04045693
Y072	NA19153	-0.3627946	0.04589117	0.1103057	0.01855241	-0.02139996	0.01139264	-0.011071	-0.01255222	0.03268202	-0.03152751
Y023	NA18857	-0.3534376	0.0550656	0.08392605	0.02856721	-0.02687074	0.001880132	-0.0007898578	0.00781482	0.008406168	-0.01608898
Y058	NA19223	-0.3529467	0.06272032	0.09864032	0.01720817	-0.02112072	0.011652	0.004904272	-0.005174437	0.0158525	-0.0342656
Y004	NA18500	-0.3421794	0.05910017	0.09113558	0.02316028	-0.01871057	0.02306044	0.0005296218	-0.01181264	0.01174909	-0.01896359
Y024	NA18861	-0.3566848	0.06340234	0.09653228	0.02548268	-0.0192223	-0.0007860967	0.02023178	-0.005907205	0.0225833	-0.03511706
Y045	NA19201	-0.3612894	0.04884438	0.1093402	0.02162758	-0.01980855	0.02094448	-0.002271324	-0.01429305	0.02114283	-0.03359146
Y074	NA19144	-0.3583094	0.05812262	0.09623674	0.01848968	-0.01419697	0.0214264	0.005123367	-0.005108999	-0.001863701	-0.005618688
Y112	NA19193	-0.3448779	0.05891478	0.08921102	0.01609949	-0.03756651	0.02057061	0.01550693	-0.02442965	0.015122	-0.04110203
Y005	NA18503	-0.3562827	0.05217165	0.1176895	0.008675774	-0.02855269	0.01545834	0.01393961	-0.01986398	0.01130967	-0.04551886
Y005	NA18504	-0.354556	0.05755462	0.1023477	0.01658754	-0.01219567	0.00950661	0.01087427	-0.01589138	0.01165279	-0.03789855
Y048	NA19203	-0.3398562	0.05982561	0.09468371	0.02563988	-0.02130851	0.009082819	0.01283239	0.0004191855	0.004145291	-0.02968252
Y074	NA19143	-0.3564987	0.05196502	0.08615975	0.01272673	-0.0116725	0.01523098	-0.01120901	-0.008093646	0.005256855	-0.01867617
Y017	NA18871	-0.3554097	0.05914564	0.1017021	0.02761032	-0.0236055	0.0184326	-0.006411044	-0.01928921	0.03464373	-0.03075226
